FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:41:40 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    1:36|     8:25| Step 19 Time= 0.134842 Dt= 0.017830 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 7.350e-5 MAX ERR= 2.139e-4 TIME ERR(V1 )= 3.118e-4 Lanczos/DInv=(240) MEM(KiB)=266602
 +    1:38|     8:35| Step 20 Time= 0.154781 Dt= 0.019939 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 8.415e-5 MAX ERR= 2.451e-4 TIME ERR(V1 )= 2.906e-4 Lanczos/DInv=(249) MEM(KiB)=266602
 +    1:40|     8:44| Step 21 Time= 0.177191 Dt= 0.022410 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 9.604e-5 MAX ERR= 2.799e-4 TIME ERR(V1 )= 2.776e-4 Lanczos/DInv=(260) MEM(KiB)=266602
 +    1:42|     8:54| Step 22 Time= 0.202463 Dt= 0.025271 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.094e-4 MAX ERR= 3.189e-4 TIME ERR(V1 )= 2.700e-4 Lanczos/DInv=(242) MEM(KiB)=266602
 +    1:44|     9:04| Step 23 Time= 0.231018 Dt= 0.028555 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.243e-4 MAX ERR= 3.627e-4 TIME ERR(V1 )= 2.660e-4 Lanczos/DInv=(242) MEM(KiB)=266602
 +    1:46|     9:16| Step 24 Time= 0.263318 Dt= 0.032301 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.411e-4 MAX ERR= 4.119e-4 TIME ERR(V1 )= 2.642e-4 Lanczos/DInv=(303) MEM(KiB)=266602
 +    1:48|     9:25| Step 25 Time= 0.299875 Dt= 0.036556 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.598e-4 MAX ERR= 4.671e-4 TIME ERR(V1 )= 2.636e-4 Lanczos/DInv=(250) MEM(KiB)=266602
 +    1:50|     9:35| Step 26 Time= 0.341255 Dt= 0.041380 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.809e-4 MAX ERR= 5.291e-4 TIME ERR(V1 )= 2.636e-4 Lanczos/DInv=(289) MEM(KiB)=266602
 +    1:52|     9:47| Step 27 Time= 0.388095 Dt= 0.046840 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 2.043e-4 MAX ERR= 5.984e-4 TIME ERR(V1 )= 2.637e-4 Lanczos/DInv=(252) MEM(KiB)=266602
 +    1:54|     9:57| Step 28 Time= 0.441113 Dt= 0.053018 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 2.305e-4 MAX ERR= 6.758e-4 TIME ERR(V1 )= 2.637e-4 Lanczos/DInv=(297) MEM(KiB)=266602
 +    1:56|    10:07| Step 29 Time= 0.501124 Dt= 0.060011 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 2.596e-4 MAX ERR= 7.621e-4 TIME ERR(V1 )= 2.633e-4 Lanczos/DInv=(309) MEM(KiB)=266602
 +    1:58|    10:18| Step 30 Time= 0.569059 Dt= 0.067935 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 2.920e-4 MAX ERR= 8.584e-4 TIME ERR(V1 )= 2.624e-4 Lanczos/DInv=(300) MEM(KiB)=266602
 +    2:01|    10:32| Step 31 Time= 0.645982 Dt= 0.076924 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 3.279e-4 MAX ERR= 9.655e-4 TIME ERR(V1 )= 2.611e-4 Lanczos/DInv=(493) MEM(KiB)=266602
 +    2:04|    10:44| Step 32 Time= 0.733115 Dt= 0.087133 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 3.677e-4 MAX ERR= 0.001084 TIME ERR(V1 )= 2.598e-4 Lanczos/DInv=(443) MEM(KiB)=266603
 +    2:06|    10:57| Step 33 Time= 0.831849 Dt= 0.098734 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 4.116e-4 MAX ERR= 0.001216 TIME ERR(V1 )= 2.589e-4 Lanczos/DInv=(465) MEM(KiB)=266603
 +    2:09|    11:11| Step 34 Time= 0.943756 Dt= 0.111907 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 4.600e-4 MAX ERR= 0.001361 TIME ERR(V1 )= 2.592e-4 Lanczos/DInv=(534) MEM(KiB)=266603
 +    2:12|    11:25| Step 35 Time= 1.070585 Dt= 0.126829 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 5.130e-4 MAX ERR= 0.001520 TIME ERR(V1 )= 2.610e-4 Lanczos/DInv=(492) MEM(KiB)=266603
 +    2:14|    11:39| Step 36 Time= 1.214250 Dt= 0.143665 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 5.709e-4 MAX ERR= 0.001694 TIME ERR(V1 )= 2.648e-4 Lanczos/DInv=(481) MEM(KiB)=266603
 +    2:17|    11:53| Step 37 Time= 1.376814 Dt= 0.162564 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 6.338e-4 MAX ERR= 0.001883 TIME ERR(V1 )= 2.703e-4 Lanczos/DInv=(525) MEM(KiB)=266603
 +    2:20|    12:08| Step 38 Time= 1.560491 Dt= 0.183677 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 7.017e-4 MAX ERR= 0.002087 TIME ERR(V1 )= 2.764e-4 Lanczos/DInv=(560) MEM(KiB)=266603
 +    2:23|    12:23| Step 39 Time= 1.767680 Dt= 0.207189 Nodes=10584 Cells=21085 DOF=95005 RMS ERR= 7.928e-4 MAX ERR= 0.002282 TIME ERR(V1 )= 2.632e-4 Lanczos/DInv=(562) MEM(KiB)=266610
 +    2:26|    12:38| Step 40 Time= 2.002230 Dt= 0.234550 Nodes=10588 Cells=21092 DOF=95038 RMS ERR= 8.467e-4 MAX ERR= 0.002545 TIME ERR(V1 )= 7.767e-4 Lanczos/DInv=(651) MEM(KiB)=266634
 +    2:30|    12:56| Step 41 Time= 2.249293 Dt= 0.247063 Nodes=10595 Cells=21103 DOF=95092 RMS ERR= 9.054e-4 MAX ERR= 0.002445 TIME ERR(V1 )= 7.623e-4 Lanczos/DInv=(792) MEM(KiB)=266673
 +    2:34|    13:14| Step 42 Time= 2.509830 Dt= 0.260537 Nodes=10610 Cells=21130 DOF=95218 RMS ERR= 9.120e-4 MAX ERR= 0.002493 TIME ERR(V1 )= 6.761e-4 Lanczos/DInv=(720) MEM(KiB)=266762
 +    2:37|    13:33| Step 43 Time= 2.786598 Dt= 0.276768 Nodes=10622 Cells=21152 DOF=95320 RMS ERR= 9.153e-4 MAX ERR= 0.002479 TIME ERR(V1 )= 6.124e-4 Lanczos/DInv=(741) MEM(KiB)=266835
 +    2:41|    13:49| Step 44 Time= 3.082425 Dt= 0.295827 Nodes=10636 Cells=21176 DOF=95434 RMS ERR= 9.216e-4 MAX ERR= 0.002398 TIME ERR(V1 )= 8.903e-4 Lanczos/DInv=(622) MEM(KiB)=266916
 +    2:44|    14:08| Step 45 Time= 3.391519 Dt= 0.309095 Nodes=10653 Cells=21207 DOF=95578 RMS ERR= 9.525e-4 MAX ERR= 0.002709 TIME ERR(V1 )= 0.001110 Lanczos/DInv=(744) MEM(KiB)=267017
 +    2:48|    14:25| Step 46 Time= 3.710414 Dt= 0.318895 Nodes=10667 Cells=21229 DOF=95686 RMS ERR= 9.845e-4 MAX ERR= 0.002904 TIME ERR(V1 )= 9.714e-4 Lanczos/DInv=(637) MEM(KiB)=267092
 +    2:51|    14:42| Step 47 Time= 4.041928 Dt= 0.331514 Nodes=10696 Cells=21280 DOF=95926 RMS ERR= 9.384e-4 MAX ERR= 0.002519 TIME ERR(V1 )= 8.348e-4 Lanczos/DInv=(630) MEM(KiB)=267263
 +    2:55|    15:04| Step 48 Time= 4.389629 Dt= 0.347700 Nodes=10717 Cells=21319 DOF=96106 RMS ERR= 9.559e-4 MAX ERR= 0.002558 TIME ERR(V1 )= 8.836e-4 Lanczos/DInv=(904) MEM(KiB)=267390
 +    2:59|    15:25| Step 49 Time= 4.753085 Dt= 0.363456 Nodes=10739 Cells=21357 DOF=96286 RMS ERR= 9.366e-4 MAX ERR= 0.002312 TIME ERR(V1 )= 8.450e-4 Lanczos/DInv=(810) MEM(KiB)=267517
 +    3:03|    15:43| Step 50 Time= 5.134012 Dt= 0.380927 Nodes=10765 Cells=21407 DOF=96514 RMS ERR= 9.127e-4 MAX ERR= 0.002199 TIME ERR(V1 )= 8.402e-4 Lanczos/DInv=(698) MEM(KiB)=267679
 +    3:06|    15:59| Step 51 Time= 5.533386 Dt= 0.399374 Nodes=10769 Cells=21412 DOF=96541 RMS ERR= 9.630e-4 MAX ERR= 0.002425 TIME ERR(V1 )= 8.704e-4 Lanczos/DInv=(623) MEM(KiB)=267698
 +    3:09|    16:17| Step 52 Time= 5.951226 Dt= 0.417840 Nodes=10782 Cells=21430 DOF=96634 RMS ERR= 9.478e-4 MAX ERR= 0.002115 TIME ERR(V1 )= 5.918e-4 Lanczos/DInv=(677) MEM(KiB)=267762
 +    3:13|    16:35| Step 53 Time= 6.398805 Dt= 0.447579 Nodes=10787 Cells=21437 DOF=96670 RMS ERR= 9.717e-4 MAX ERR= 0.002124 TIME ERR(V1 )= 7.048e-4 Lanczos/DInv=(697) MEM(KiB)=267785
 +    3:16|    16:52| Step 54 Time= 6.873052 Dt= 0.474247 Nodes=10810 Cells=21480 DOF=96868 RMS ERR= 9.465e-4 MAX ERR= 0.002064 TIME ERR(V1 )= 6.888e-4 Lanczos/DInv=(695) MEM(KiB)=267924
 +    3:20|    17:11| Step 55 Time= 7.376264 Dt= 0.503212 Nodes=10816 Cells=21491 DOF=96919 RMS ERR= 9.464e-4 MAX ERR= 0.002095 TIME ERR(V1 )= 7.071e-4 Lanczos/DInv=(740) MEM(KiB)=267962
 +    3:23|    17:29| Step 56 Time= 7.909350 Dt= 0.533086 Nodes=10817 Cells=21492 DOF=96925 RMS ERR= 9.679e-4 MAX ERR= 0.002097 TIME ERR(V1 )= 5.785e-4 Lanczos/DInv=(676) MEM(KiB)=267966
 +    3:27|    17:48| Step 57 Time= 8.481201 Dt= 0.571851 Nodes=10820 Cells=21497 DOF=96949 RMS ERR= 9.913e-4 MAX ERR= 0.002105 TIME ERR(V1 )= 2.353e-4 Lanczos/DInv=(679) MEM(KiB)=267984
 +    3:31|    18:09| Step 58 Time= 9.133968 Dt= 0.652767 Nodes=10832 Cells=21519 DOF=97051 RMS ERR= 9.890e-4 MAX ERR= 0.002143 TIME ERR(V1 )= 4.848e-4 Lanczos/DInv=(965) MEM(KiB)=268057
 +    3:35|    18:27| Step 59 Time= 10.00000 Dt= 0.866032 Nodes=10839 Cells=21532 DOF=97111 RMS ERR= 0.001001 MAX ERR= 0.002090 TIME ERR(V1 )= 9.673e-4 Lanczos/DInv=(723) MEM(KiB)=268098
 +    3:40|    18:50| Step 60 Time= 10.70827 Dt= 0.708273 Nodes=10855 Cells=21562 DOF=97249 RMS ERR= 9.875e-4 MAX ERR= 0.002169 TIME ERR(V1 )= 4.574e-4 Lanczos/DInv=(822) MEM(KiB)=269662
 +    3:43|    19:09| Step 61 Time= 11.47973 Dt= 0.771456 Nodes=10864 Cells=21579 DOF=97327 RMS ERR= 9.852e-4 MAX ERR= 0.002105 TIME ERR(V1 )= 5.770e-4 Lanczos/DInv=(767) MEM(KiB)=269718
 +    3:52|    19:54| Step 62 Time= 12.30742 Dt= 0.827689 Nodes=10880 Cells=21609 DOF=97465 RMS ERR= 9.526e-4 MAX ERR= 0.002218 TIME ERR(V1 )= 6.084e-4 Lanczos/DInv=(1000,825) MEM(KiB)=269814
 +    3:56|    20:14| Step 63 Time= 13.19247 Dt= 0.885048 Nodes=10881 Cells=21611 DOF=97474 RMS ERR= 9.758e-4 MAX ERR= 0.002061 TIME ERR(V1 )= 7.795e-4 Lanczos/DInv=(787) MEM(KiB)=269820
 +    3:59|    20:33| Step 64 Time= 14.12453 Dt= 0.932066 Nodes=10884 Cells=21617 DOF=97501 RMS ERR= 9.988e-4 MAX ERR= 0.002191 TIME ERR(V1 )= 5.181e-4 Lanczos/DInv=(753) MEM(KiB)=269840
 +    4:04|    20:56| Step 65 Time= 15.13148 Dt= 1.006946 Nodes=10899 Cells=21645 DOF=97630 RMS ERR= 9.760e-4 MAX ERR= 0.002069 TIME ERR(V1 )= 5.010e-4 Lanczos/DInv=(940) MEM(KiB)=269930
 +    4:08|    21:15| Step 66 Time= 16.22169 Dt= 1.090215 Nodes=10905 Cells=21655 DOF=97678 RMS ERR= 9.858e-4 MAX ERR= 0.002100 TIME ERR(V1 )= 7.757e-4 Lanczos/DInv=(759) MEM(KiB)=269965
 +    4:12|    21:37| Step 67 Time= 17.37016 Dt= 1.148468 Nodes=10910 Cells=21663 DOF=97717 RMS ERR= 0.001000 MAX ERR= 0.002070 TIME ERR(V1 )= 5.008e-4 Lanczos/DInv=(906) MEM(KiB)=269991
 +    4:22|    22:30| Step 68 Time= 18.61364 Dt= 1.243478 Nodes=10920 Cells=21681 DOF=97801 RMS ERR= 0.001012 MAX ERR= 0.002132 TIME ERR(V1 )= 7.763e-4 Lanczos/DInv=(1000,1000,57) MEM(KiB)=270050
 +    4:26|    22:50| Step 69 Time= 20.00000 Dt= 1.386362 Nodes=10931 Cells=21701 DOF=97894 RMS ERR= 0.001012 MAX ERR= 0.002202 TIME ERR(V1 )= 0.001065 Lanczos/DInv=(872) MEM(KiB)=270115
 +    4:31|    23:13| Step 70 Time= 21.30986 Dt= 1.309862 Nodes=10946 Cells=21727 DOF=98017 RMS ERR= 9.980e-4 MAX ERR= 0.002181 TIME ERR(V1 )= 8.034e-4 Lanczos/DInv=(859) MEM(KiB)=271549
 +    4:36|    23:35| Step 71 Time= 22.68682 Dt= 1.376954 Nodes=10956 Cells=21744 DOF=98098 RMS ERR= 0.001001 MAX ERR= 0.002169 TIME ERR(V1 )= 9.470e-4 Lanczos/DInv=(935) MEM(KiB)=271606
 +    4:39|    23:54| Step 72 Time= 24.12036 Dt= 1.433546 Nodes=10969 Cells=21764 DOF=98197 RMS ERR= 0.001015 MAX ERR= 0.002225 TIME ERR(V1 )= 9.659e-4 Lanczos/DInv=(727) MEM(KiB)=271674
 +    4:43|    24:12| Step 73 Time= 25.61112 Dt= 1.490761 Nodes=10991 Cells=21803 DOF=98380 RMS ERR= 9.975e-4 MAX ERR= 0.002140 TIME ERR(V1 )= 0.001017 Lanczos/DInv=(669) MEM(KiB)=273598
 +    4:47|    24:35| Step 74 Time= 27.15681 Dt= 1.545688 Nodes=11005 Cells=21831 DOF=98506 RMS ERR= 9.804e-4 MAX ERR= 0.002167 TIME ERR(V1 )= 0.001178 Lanczos/DInv=(879) MEM(KiB)=273687
 +    4:52|    24:58| Step 75 Time= 28.74625 Dt= 1.589442 Nodes=11008 Cells=21837 DOF=98533 RMS ERR= 9.935e-4 MAX ERR= 0.002095 TIME ERR(V1 )= 0.001148 Lanczos/DInv=(1000) MEM(KiB)=273705
 +    4:56|    25:21| Step 76 Time= 30.00000 Dt= 1.253747 Nodes=11012 Cells=21844 DOF=98566 RMS ERR= 0.001001 MAX ERR= 0.002124 TIME ERR(V1 )= 4.662e-4 Lanczos/DInv=(898) MEM(KiB)=273728
 +    5:01|    25:44| Step 77 Time= 31.63675 Dt= 1.636746 Nodes=11019 Cells=21857 DOF=98626 RMS ERR= 0.001000 MAX ERR= 0.002097 TIME ERR(V1 )= 7.811e-4 Lanczos/DInv=(899) MEM(KiB)=274234
 +    5:05|    26:03| Step 78 Time= 33.36024 Dt= 1.723490 Nodes=11029 Cells=21874 DOF=98707 RMS ERR= 0.001002 MAX ERR= 0.002181 TIME ERR(V1 )= 0.001162 Lanczos/DInv=(800) MEM(KiB)=274289
 +    5:09|    26:25| Step 79 Time= 35.13384 Dt= 1.773603 Nodes=11036 Cells=21888 DOF=98770 RMS ERR= 9.937e-4 MAX ERR= 0.002095 TIME ERR(V1 )= 0.001082 Lanczos/DInv=(893) MEM(KiB)=274335
 +    5:13|    26:45| Step 80 Time= 36.96630 Dt= 1.832461 Nodes=11043 Cells=21900 DOF=98827 RMS ERR= 9.953e-4 MAX ERR= 0.002111 TIME ERR(V1 )= 0.001090 Lanczos/DInv=(803) MEM(KiB)=274373
 +    5:18|    27:08| Step 81 Time= 38.85880 Dt= 1.892499 Nodes=11048 Cells=21910 DOF=98872 RMS ERR= 9.860e-4 MAX ERR= 0.002094 TIME ERR(V1 )= 8.925e-4 Lanczos/DInv=(940) MEM(KiB)=274406
 +    5:22|    27:27| Step 82 Time= 40.00000 Dt= 1.141201 Nodes=11052 Cells=21917 DOF=98905 RMS ERR= 9.799e-4 MAX ERR= 0.001960 TIME ERR(V1 )= 4.048e-4 Lanczos/DInv=(745) MEM(KiB)=274430
 +    5:27|    27:53| Step 83 Time= 41.97710 Dt= 1.977101 Nodes=11052 Cells=21917 DOF=98905 RMS ERR= 9.840e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.001771 Lanczos/DInv=(934) MEM(KiB)=274585
 +    5:36|    28:40| Step 84 Time= 43.95420 Dt= 1.977101 Nodes=11052 Cells=21917 DOF=98905 RMS ERR= 9.877e-4 MAX ERR= 0.002067 TIME ERR(V1 )= 5.326e-4 Lanczos/DInv=(1000,918) MEM(KiB)=274585
 +    5:41|    29:03| Step 85 Time= 46.09611 Dt= 2.141911 Nodes=11054 Cells=21921 DOF=98923 RMS ERR= 9.870e-4 MAX ERR= 0.002130 TIME ERR(V1 )= 6.671e-4 Lanczos/DInv=(1000) MEM(KiB)=274598
 +    5:49|    29:48| Step 86 Time= 48.37333 Dt= 2.277217 Nodes=11055 Cells=21923 DOF=98932 RMS ERR= 9.856e-4 MAX ERR= 0.001974 TIME ERR(V1 )= 0.001066 Lanczos/DInv=(1000,736) MEM(KiB)=274604
 +    5:53|    30:10| Step 87 Time= 50.00000 Dt= 1.626670 Nodes=11055 Cells=21923 DOF=98932 RMS ERR= 9.859e-4 MAX ERR= 0.001973 TIME ERR(V1 )= 2.106e-4 Lanczos/DInv=(922) MEM(KiB)=274604
 +    5:59|    30:35| Step 88 Time= 52.35476 Dt= 2.354755 Nodes=11055 Cells=21923 DOF=98932 RMS ERR= 9.857e-4 MAX ERR= 0.002060 TIME ERR(V1 )= 2.296e-4 Lanczos/DInv=(982) MEM(KiB)=274361
 +    6:03|    30:57| Step 89 Time= 55.04760 Dt= 2.692843 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.800e-4 MAX ERR= 0.001970 TIME ERR(V1 )= 4.528e-4 Lanczos/DInv=(885) MEM(KiB)=274368
 +    6:07|    31:20| Step 90 Time= 57.98265 Dt= 2.935054 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.781e-4 MAX ERR= 0.001967 TIME ERR(V1 )= 6.154e-4 Lanczos/DInv=(916) MEM(KiB)=274369
 +    6:16|    32:06| Step 91 Time= 60.00000 Dt= 2.017347 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.769e-4 MAX ERR= 0.001965 TIME ERR(V1 )= 7.445e-5 Lanczos/DInv=(1000,886) MEM(KiB)=274369
 +    6:20|    32:26| Step 92 Time= 63.13619 Dt= 3.136190 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.746e-4 MAX ERR= 0.001961 TIME ERR(V1 )= 1.636e-4 Lanczos/DInv=(759) MEM(KiB)=274758
 +    6:24|    32:44| Step 93 Time= 66.81807 Dt= 3.681879 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.720e-4 MAX ERR= 0.001957 TIME ERR(V1 )= 9.726e-5 Lanczos/DInv=(739) MEM(KiB)=274758
 +    6:28|    33:05| Step 94 Time= 70.00000 Dt= 3.181930 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.699e-4 MAX ERR= 0.001953 TIME ERR(V1 )= 2.603e-5 Lanczos/DInv=(835) MEM(KiB)=274758
 +    6:34|    33:31| Step 95 Time= 74.51360 Dt= 4.513600 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.671e-4 MAX ERR= 0.001947 TIME ERR(V1 )= 6.499e-5 Lanczos/DInv=(934) MEM(KiB)=274630
 +    6:37|    33:48| Step 96 Time= 80.00000 Dt= 5.486400 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.641e-4 MAX ERR= 0.001941 TIME ERR(V1 )= 7.760e-5 Lanczos/DInv=(642) MEM(KiB)=274630
 +    6:41|    34:07| Step 97 Time= 85.64200 Dt= 5.642000 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.610e-4 MAX ERR= 0.001934 TIME ERR(V1 )= 9.635e-5 Lanczos/DInv=(669) MEM(KiB)=274630
 +    6:46|    34:29| Step 98 Time= 90.00000 Dt= 4.358000 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.591e-4 MAX ERR= 0.001930 TIME ERR(V1 )= 8.710e-5 Lanczos/DInv=(911) MEM(KiB)=274630
 +    6:50|    34:49| Step 99 Time= 96.99823 Dt= 6.998234 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.564e-4 MAX ERR= 0.001924 TIME ERR(V1 )= 1.609e-4 Lanczos/DInv=(767) MEM(KiB)=274502
 +    6:54|    35:09| Step 100 Time= 100.0000 Dt= 3.001766 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.552e-4 MAX ERR= 0.001922 TIME ERR(V1 )= 2.107e-5 Lanczos/DInv=(786) MEM(KiB)=274502
 +    6:58|    35:27| Step 101 Time= 108.2266 Dt= 8.226598 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.524e-4 MAX ERR= 0.001916 TIME ERR(V1 )= 1.505e-4 Lanczos/DInv=(640) MEM(KiB)=274502
 +    7:01|    35:43| Step 102 Time= 117.9495 Dt= 9.722873 Nodes=11056 Cells=21925 DOF=98941 RMS ERR= 9.499e-4 MAX ERR= 0.001910 TIME ERR(V1 )= 1.308e-4 Lanczos/DInv=(594) MEM(KiB)=274502
