FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:09:07:06 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    7:06|    36:00| Step 104 Time= 118.1699 Dt= 9.877799 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.429e-4 MAX ERR= 0.001755 TIME ERR(V1 )= 1.844e-4 Lanczos/DInv=(584) MEM(KiB)=295567
 +    7:10|    36:19| Step 105 Time= 129.6570 Dt= 11.48716 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.414e-4 MAX ERR= 0.001752 TIME ERR(V1 )= 1.894e-4 Lanczos/DInv=(653) MEM(KiB)=295567
 +    7:14|    36:40| Step 106 Time= 142.9884 Dt= 13.33140 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.402e-4 MAX ERR= 0.001750 TIME ERR(V1 )= 2.023e-4 Lanczos/DInv=(654) MEM(KiB)=295567
 +    7:17|    36:59| Step 107 Time= 158.3813 Dt= 15.39285 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.393e-4 MAX ERR= 0.001748 TIME ERR(V1 )= 2.084e-4 Lanczos/DInv=(615) MEM(KiB)=295567
 +    7:21|    37:20| Step 108 Time= 176.1142 Dt= 17.73291 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.387e-4 MAX ERR= 0.001747 TIME ERR(V1 )= 2.039e-4 Lanczos/DInv=(692) MEM(KiB)=295567
 +    7:25|    37:41| Step 109 Time= 200.0000 Dt= 23.88581 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.383e-4 MAX ERR= 0.001746 TIME ERR(V1 )= 2.756e-4 Lanczos/DInv=(635) MEM(KiB)=295567
 +    7:29|    38:01| Step 110 Time= 220.4626 Dt= 20.46256 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.381e-4 MAX ERR= 0.001746 TIME ERR(V1 )= 1.164e-4 Lanczos/DInv=(607) MEM(KiB)=295567
 +    7:34|    38:26| Step 111 Time= 245.1655 Dt= 24.70299 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.379e-4 MAX ERR= 0.001746 TIME ERR(V1 )= 1.467e-4 Lanczos/DInv=(808) MEM(KiB)=295567
 +    7:39|    38:53| Step 112 Time= 274.4217 Dt= 29.25616 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.379e-4 MAX ERR= 0.001746 TIME ERR(V1 )= 1.660e-4 Lanczos/DInv=(959) MEM(KiB)=295567
 +    7:43|    39:17| Step 113 Time= 300.0000 Dt= 25.57829 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.378e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 9.489e-5 Lanczos/DInv=(796) MEM(KiB)=295567
 +    7:49|    39:42| Step 114 Time= 334.3060 Dt= 34.30604 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.378e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 1.670e-4 Lanczos/DInv=(859) MEM(KiB)=295567
 +    7:53|    40:06| Step 115 Time= 374.5149 Dt= 40.20882 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.378e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 1.880e-4 Lanczos/DInv=(791) MEM(KiB)=295567
 +    7:57|    40:27| Step 116 Time= 400.0000 Dt= 25.48514 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.378e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 6.010e-5 Lanczos/DInv=(674) MEM(KiB)=295567
 +    8:02|    40:53| Step 117 Time= 446.6902 Dt= 46.69019 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.378e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 1.987e-4 Lanczos/DInv=(786) MEM(KiB)=295567
 +    8:06|    41:14| Step 118 Time= 500.0000 Dt= 53.30981 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.377e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 2.009e-4 Lanczos/DInv=(752) MEM(KiB)=295567
 +    8:11|    41:39| Step 119 Time= 553.9853 Dt= 53.98528 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.376e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 2.188e-4 Lanczos/DInv=(817) MEM(KiB)=295567
 +    8:15|    42:01| Step 120 Time= 600.0000 Dt= 46.01472 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.376e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 6.677e-5 Lanczos/DInv=(766) MEM(KiB)=295569
 +    8:20|    42:23| Step 121 Time= 661.9616 Dt= 61.96159 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 4.669e-5 Lanczos/DInv=(664) MEM(KiB)=295569
 +    8:24|    42:43| Step 122 Time= 700.0000 Dt= 38.03841 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 1.680e-5 Lanczos/DInv=(643) MEM(KiB)=295569
 +    8:29|    43:10| Step 123 Time= 777.4520 Dt= 77.45199 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 3.473e-5 Lanczos/DInv=(901) MEM(KiB)=295569
 +    8:32|    43:29| Step 124 Time= 800.0000 Dt= 22.54801 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 6.809e-7 Lanczos/DInv=(562) MEM(KiB)=295569
 +    8:38|    43:54| Step 125 Time= 900.0000 Dt= 100.0000 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 2.950e-5 Lanczos/DInv=(842) MEM(KiB)=295569
 +    8:43|    44:19| Step 126 Time= 1000.000 Dt= 100.0000 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 4.276e-6 Lanczos/DInv=(824) MEM(KiB)=295569
 +    8:49|    44:44| Step 127 Time= 1096.815 Dt= 96.81499 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 3.698e-6 Lanczos/DInv=(825) MEM(KiB)=295569
 +    8:53|    45:06| Step 128 Time= 1217.834 Dt= 121.0187 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 4.595e-6 Lanczos/DInv=(745) MEM(KiB)=295569
 +    8:58|    45:32| Step 129 Time= 1369.107 Dt= 151.2734 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 1.204e-6 Lanczos/DInv=(878) MEM(KiB)=295569
 +    9:03|    45:55| Step 130 Time= 1558.199 Dt= 189.0918 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 2.226e-6 Lanczos/DInv=(779) MEM(KiB)=295569
 +    9:08|    46:22| STEP FAILED at Dt= 236.3647. RETRY at Dt= 142.4519
 +    9:13|    46:43| Step 131 Time= 1700.651 Dt= 142.4519 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 2.191e-7 Lanczos/DInv=(658) MEM(KiB)=295569
 +    9:17|    47:09| STEP FAILED at Dt= 142.4519. RETRY at Dt= 44.28818
 +    9:21|    47:28| Step 132 Time= 1744.939 Dt= 44.28818 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.375e-4 MAX ERR= 0.001745 TIME ERR(V1 )= 6.005e-9 Lanczos/DInv=(587) MEM(KiB)=295569
 +    9:26|    47:53| Step 133 Time= 1789.227 Dt= 44.28818 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.405e-4 MAX ERR= 0.001750 TIME ERR(V1 )= 8.697e-4 Lanczos/DInv=(863) MEM(KiB)=295569
 +    9:30|    48:17| STEP FAILED at Dt= 55.36022. RETRY at Dt= 17.20134
 +    9:34|    48:38| STEP FAILED at Dt= 17.20134. RETRY at Dt= 6.615030
 +    9:38|    48:57| Step 134 Time= 1795.842 Dt= 6.615030 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 9.980e-4 MAX ERR= 0.001857 TIME ERR(V1 )= 0.004039 Lanczos/DInv=(611) MEM(KiB)=295569
 +    9:41|    49:13| STEP FAILED at Dt= 6.615030. RETRY at Dt= 2.619521
 +    9:50|    50:01| STEP FAILED at Dt= 2.619521. RETRY at Dt= 1.706694
 +    9:59|    50:53| Step 135 Time= 1797.549 Dt= 1.706694 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 0.001054 MAX ERR= 0.001961 TIME ERR(V1 )= 0.001122 Lanczos/DInv=(1000,821) MEM(KiB)=295569
 +   10:03|    51:14| Step 136 Time= 1799.256 Dt= 1.706694 Nodes=12339 Cells=24230 DOF=109705 RMS ERR= 0.001156 MAX ERR= 0.002117 TIME ERR(V1 )= 0.006288 Lanczos/DInv=(709) MEM(KiB)=295569
 +   10:07|    51:31| Step 137 Time= 1801.389 Dt= 2.133367 Nodes=12420 Cells=24361 DOF=110341 RMS ERR= 0.001238 MAX ERR= 0.002514 TIME ERR(V1 )= 0.005459 Lanczos/DInv=(550) MEM(KiB)=296011
 +   10:10|    51:48| STEP FAILED at Dt= 2.666709. RETRY at Dt= 1.255542
 +   10:14|    52:08| Step 138 Time= 1802.645 Dt= 1.255542 Nodes=12512 Cells=24513 DOF=111073 RMS ERR= 0.001126 MAX ERR= 0.002050 TIME ERR(V1 )= 0.005977 Lanczos/DInv=(523) MEM(KiB)=296515
 +   10:17|    52:24| Step 139 Time= 1803.900 Dt= 1.255542 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.006144 Lanczos/DInv=(519) MEM(KiB)=296920
 +   10:21|    52:42| Step 140 Time= 1805.469 Dt= 1.569427 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.003856 Lanczos/DInv=(472) MEM(KiB)=296920
 +   10:24|    53:02| Step 141 Time= 1807.431 Dt= 1.961784 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001978 TIME ERR(V1 )= 0.002920 Lanczos/DInv=(617) MEM(KiB)=296920
 +   10:28|    53:21| STEP FAILED at Dt= 2.452230. RETRY at Dt= 1.667431
 +   10:32|    53:41| Step 142 Time= 1809.099 Dt= 1.667431 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001979 TIME ERR(V1 )= 0.003647 Lanczos/DInv=(630) MEM(KiB)=296920
 +   10:36|    54:03| Step 143 Time= 1810.766 Dt= 1.667431 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001980 TIME ERR(V1 )= 0.003321 Lanczos/DInv=(615) MEM(KiB)=296920
 +   10:40|    54:21| Step 144 Time= 1812.850 Dt= 2.084289 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001980 TIME ERR(V1 )= 0.003737 Lanczos/DInv=(504) MEM(KiB)=296920
 +   10:44|    54:41| Step 145 Time= 1815.456 Dt= 2.605361 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001980 TIME ERR(V1 )= 0.003641 Lanczos/DInv=(575) MEM(KiB)=296920
 +   10:48|    55:02| Step 146 Time= 1818.712 Dt= 3.256701 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001979 TIME ERR(V1 )= 0.003358 Lanczos/DInv=(648) MEM(KiB)=296920
 +   10:51|    55:20| Step 147 Time= 1822.783 Dt= 4.070876 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001077 MAX ERR= 0.001978 TIME ERR(V1 )= 0.002812 Lanczos/DInv=(530) MEM(KiB)=296920
 +   10:54|    55:37| Step 148 Time= 1827.872 Dt= 5.088595 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.002404 Lanczos/DInv=(502) MEM(KiB)=296920
 +   10:58|    55:54| Step 149 Time= 1834.233 Dt= 6.360744 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001976 TIME ERR(V1 )= 0.002724 Lanczos/DInv=(544) MEM(KiB)=296920
 +   11:01|    56:11| Step 150 Time= 1842.184 Dt= 7.950930 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001976 TIME ERR(V1 )= 0.003463 Lanczos/DInv=(545) MEM(KiB)=296920
 +   11:05|    56:30| Step 151 Time= 1852.122 Dt= 9.938663 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001976 TIME ERR(V1 )= 0.004556 Lanczos/DInv=(577) MEM(KiB)=296920
 +   11:08|    56:49| Step 152 Time= 1864.546 Dt= 12.42333 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.007226 Lanczos/DInv=(581) MEM(KiB)=296920
 +   11:12|    57:10| STEP FAILED at Dt= 15.52916. RETRY at Dt= 9.976875
 +   11:16|    57:29| Step 153 Time= 1874.522 Dt= 9.976875 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.003493 Lanczos/DInv=(558) MEM(KiB)=296920
 +   11:19|    57:47| Step 154 Time= 1884.499 Dt= 9.976875 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.003169 Lanczos/DInv=(575) MEM(KiB)=296920
 +   11:23|    58:06| Step 155 Time= 1896.970 Dt= 12.47109 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.004078 Lanczos/DInv=(571) MEM(KiB)=296920
 +   11:27|    58:29| Step 156 Time= 1912.559 Dt= 15.58887 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.004806 Lanczos/DInv=(727) MEM(KiB)=296920
 +   11:31|    58:47| Step 157 Time= 1928.530 Dt= 15.97049 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.003445 Lanczos/DInv=(574) MEM(KiB)=296922
 +   11:34|    59:06| Step 158 Time= 1944.094 Dt= 15.56457 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.002261 Lanczos/DInv=(601) MEM(KiB)=296922
 +   11:38|    59:26| Step 159 Time= 1959.659 Dt= 15.56457 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 0.001485 Lanczos/DInv=(618) MEM(KiB)=296922
 +   11:42|    59:48| Step 160 Time= 1975.224 Dt= 15.56457 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 9.100e-4 Lanczos/DInv=(717) MEM(KiB)=296922
 +   11:46|  1:00:09| Step 161 Time= 1991.598 Dt= 16.37411 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 6.138e-4 Lanczos/DInv=(737) MEM(KiB)=296922
 +   11:50|  1:00:27| Step 162 Time= 2000.000 Dt= 8.402374 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 7.295e-5 Lanczos/DInv=(529) MEM(KiB)=296922
 +   11:55|  1:00:50| Step 163 Time= 2017.499 Dt= 17.49912 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.537e-4 Lanczos/DInv=(743) MEM(KiB)=302122
 +   12:00|  1:01:15| Step 164 Time= 2036.570 Dt= 19.07050 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.016e-4 Lanczos/DInv=(891) MEM(KiB)=302122
 +   12:04|  1:01:42| Step 165 Time= 2057.524 Dt= 20.95395 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.730e-4 Lanczos/DInv=(900) MEM(KiB)=302122
 +   12:09|  1:02:07| Step 166 Time= 2080.296 Dt= 22.77259 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.891e-4 Lanczos/DInv=(855) MEM(KiB)=302122
 +   12:13|  1:02:28| Step 167 Time= 2104.991 Dt= 24.69463 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.935e-4 Lanczos/DInv=(673) MEM(KiB)=302122
 +   12:18|  1:02:54| Step 168 Time= 2131.754 Dt= 26.76345 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.349e-4 Lanczos/DInv=(918) MEM(KiB)=302122
 +   12:22|  1:03:15| Step 169 Time= 2160.608 Dt= 28.85393 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.583e-4 Lanczos/DInv=(688) MEM(KiB)=302122
 +   12:27|  1:03:43| Step 170 Time= 2191.630 Dt= 31.02221 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 6.905e-4 Lanczos/DInv=(994) MEM(KiB)=302122
 +   12:41|  1:04:56| Step 171 Time= 2224.542 Dt= 32.91184 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.385e-4 Lanczos/DInv=(1000,1000,521) MEM(KiB)=302122
 +   12:53|  1:05:59| Step 172 Time= 2260.010 Dt= 35.46731 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.401e-4 Lanczos/DInv=(1000,1000,121) MEM(KiB)=302122
 +   13:07|  1:07:13| Step 173 Time= 2298.223 Dt= 38.21369 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 7.322e-4 Lanczos/DInv=(1000,1000,604) MEM(KiB)=302122
 +   13:21|  1:08:30| Step 174 Time= 2338.620 Dt= 40.39635 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.854e-4 Lanczos/DInv=(1000,1000,793) MEM(KiB)=302122
 +   13:36|  1:09:46| Step 175 Time= 2381.921 Dt= 43.30144 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.643e-4 Lanczos/DInv=(1000,1000,737) MEM(KiB)=302122
 +   13:51|  1:11:06| Step 176 Time= 2432.739 Dt= 50.81757 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 2.845e-4 Lanczos/DInv=(1000,1000,827) MEM(KiB)=302122
 +   14:05|  1:12:24| Step 177 Time= 2489.942 Dt= 57.20325 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.943e-4 Lanczos/DInv=(1000,1000,688) MEM(KiB)=302122
 +   14:19|  1:13:39| Step 178 Time= 2556.198 Dt= 66.25567 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.126e-4 Lanczos/DInv=(1000,1000,573) MEM(KiB)=302122
 +   14:33|  1:14:55| Step 179 Time= 2636.404 Dt= 80.20626 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.284e-4 Lanczos/DInv=(1000,1000,647) MEM(KiB)=302122
 +   14:47|  1:16:10| Step 180 Time= 2732.436 Dt= 96.03184 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.562e-4 Lanczos/DInv=(1000,1000,601) MEM(KiB)=302122
 +   14:59|  1:17:15| Step 181 Time= 2845.592 Dt= 113.1568 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.184e-4 Lanczos/DInv=(1000,1000,202) MEM(KiB)=302122
 +   15:11|  1:18:19| Step 182 Time= 3000.000 Dt= 154.4076 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.814e-4 Lanczos/DInv=(1000,1000,198) MEM(KiB)=302122
 +   15:26|  1:19:33| Step 183 Time= 3136.410 Dt= 136.4100 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 6.164e-5 Lanczos/DInv=(1000,1000,644) MEM(KiB)=302123
 +   15:36|  1:20:28| Step 184 Time= 3306.923 Dt= 170.5125 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.093e-5 Lanczos/DInv=(1000,944) MEM(KiB)=302123
 +   15:49|  1:21:36| Step 185 Time= 3520.063 Dt= 213.1407 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 3.998e-5 Lanczos/DInv=(1000,1000,164) MEM(KiB)=302123
 +   16:02|  1:22:43| Step 186 Time= 3786.489 Dt= 266.4258 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.418e-5 Lanczos/DInv=(1000,1000,197) MEM(KiB)=302123
 +   16:08|  1:23:11| Step 187 Time= 4000.000 Dt= 213.5109 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 4.662e-6 Lanczos/DInv=(941) MEM(KiB)=302123
 +   16:14|  1:23:37| Step 188 Time= 4333.032 Dt= 333.0323 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.880e-6 Lanczos/DInv=(837) MEM(KiB)=302123
 +   16:19|  1:24:08| Step 189 Time= 4749.323 Dt= 416.2904 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 1.686e-6 Lanczos/DInv=(993) MEM(KiB)=302123
 +   16:24|  1:24:30| Step 190 Time= 5000.000 Dt= 250.6773 Nodes=12576 Cells=24641 DOF=111649 RMS ERR= 0.001076 MAX ERR= 0.001977 TIME ERR(V1 )= 5.702e-8 Lanczos/DInv=(674) MEM(KiB)=302123
 +   16:24|  1:24:30| --DONE-- 09:23:30 10/19/25

 Stop Time:09:23:31 10/19/25  Elapsed Time:00:16:25
