FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:09:51:00 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    6:35|    33:46| Step 104 Time= 177.2395 Dt= 17.76078 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.065e-4 MAX ERR= 0.001832 TIME ERR(V1 )= 2.164e-4 Lanczos/DInv=(516) MEM(KiB)=281735
 +    6:38|    34:03| Step 105 Time= 200.0000 Dt= 22.76052 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.061e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 2.600e-4 Lanczos/DInv=(590) MEM(KiB)=281735
 +    6:42|    34:21| Step 106 Time= 220.4020 Dt= 20.40196 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.060e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.232e-4 Lanczos/DInv=(583) MEM(KiB)=281863
 +    6:46|    34:42| Step 107 Time= 244.9132 Dt= 24.51120 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.059e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.537e-4 Lanczos/DInv=(735) MEM(KiB)=281863
 +    6:50|    35:05| Step 108 Time= 273.8334 Dt= 28.92022 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.058e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.762e-4 Lanczos/DInv=(846) MEM(KiB)=281863
 +    6:54|    35:27| Step 109 Time= 300.0000 Dt= 26.16662 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.058e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.130e-4 Lanczos/DInv=(824) MEM(KiB)=281863
 +    6:58|    35:44| Step 110 Time= 333.7526 Dt= 33.75256 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.058e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.843e-4 Lanczos/DInv=(639) MEM(KiB)=281991
 +    7:01|    36:02| Step 111 Time= 373.0069 Dt= 39.25436 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.058e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 2.043e-4 Lanczos/DInv=(593) MEM(KiB)=281991
 +    7:05|    36:19| Step 112 Time= 400.0000 Dt= 26.99308 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 6.625e-5 Lanczos/DInv=(553) MEM(KiB)=281991
 +    7:09|    36:36| Step 113 Time= 445.2904 Dt= 45.29042 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 2.240e-4 Lanczos/DInv=(592) MEM(KiB)=281991
 +    7:12|    36:53| Step 114 Time= 500.0000 Dt= 54.70958 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 2.529e-4 Lanczos/DInv=(575) MEM(KiB)=281991
 +    7:16|    37:11| Step 115 Time= 551.8893 Dt= 51.88932 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.776e-4 Lanczos/DInv=(599) MEM(KiB)=281863
 +    7:19|    37:28| Step 116 Time= 600.0000 Dt= 48.11068 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.058e-4 MAX ERR= 0.001831 TIME ERR(V1 )= 1.289e-4 Lanczos/DInv=(520) MEM(KiB)=281863
 +    7:22|    37:40| Step 117 Time= 660.5227 Dt= 60.52270 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.059e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 1.923e-4 Lanczos/DInv=(285) MEM(KiB)=281863
 +    7:24|    37:53| Step 118 Time= 700.0000 Dt= 39.47730 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.059e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 5.880e-5 Lanczos/DInv=(336) MEM(KiB)=281863
 +    7:28|    38:11| Step 119 Time= 770.1570 Dt= 70.15701 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.059e-4 MAX ERR= 0.001834 TIME ERR(V1 )= 2.084e-4 Lanczos/DInv=(581) MEM(KiB)=281863
 +    7:30|    38:22| Step 120 Time= 800.0000 Dt= 29.84299 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.059e-4 MAX ERR= 0.001834 TIME ERR(V1 )= 1.821e-5 Lanczos/DInv=(226) MEM(KiB)=281865
 +    7:34|    38:41| Step 121 Time= 900.0000 Dt= 100.0000 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 4.904e-4 Lanczos/DInv=(716) MEM(KiB)=281865
 +    7:38|    38:58| Step 122 Time= 1000.000 Dt= 100.0000 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.056e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 2.057e-4 Lanczos/DInv=(593) MEM(KiB)=281865
 +    7:42|    39:16| Step 123 Time= 1080.823 Dt= 80.82340 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 4.723e-5 Lanczos/DInv=(612) MEM(KiB)=281865
 +    7:46|    39:38| Step 124 Time= 1181.853 Dt= 101.0293 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 8.234e-5 Lanczos/DInv=(868) MEM(KiB)=281865
 +    7:50|    39:58| Step 125 Time= 1308.139 Dt= 126.2866 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 5.186e-5 Lanczos/DInv=(708) MEM(KiB)=281865
 +    7:54|    40:18| Step 126 Time= 1465.997 Dt= 157.8582 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 3.098e-5 Lanczos/DInv=(729) MEM(KiB)=281865
 +    7:58|    40:38| Step 127 Time= 1663.320 Dt= 197.3228 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 3.126e-5 Lanczos/DInv=(736) MEM(KiB)=281865
 +    8:02|    40:59| STEP FAILED at Dt= 246.6535. RETRY at Dt= 74.01238
 +    8:04|    41:09| Step 128 Time= 1737.333 Dt= 74.01238 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 8.725e-7 Lanczos/DInv=(221) MEM(KiB)=281865
 +    8:08|    41:32| STEP FAILED at Dt= 74.01238. RETRY at Dt= 23.35740
 +    8:11|    41:45| Step 129 Time= 1760.690 Dt= 23.35740 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.055e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 4.031e-8 Lanczos/DInv=(432) MEM(KiB)=281865
 +    8:15|    42:03| Step 130 Time= 1784.047 Dt= 23.35740 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.057e-4 MAX ERR= 0.001833 TIME ERR(V1 )= 5.968e-5 Lanczos/DInv=(639) MEM(KiB)=281865
 +    8:19|    42:24| STEP FAILED at Dt= 29.19675. RETRY at Dt= 9.253176
 +    8:22|    42:43| Step 131 Time= 1793.301 Dt= 9.253176 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.228e-4 MAX ERR= 0.001868 TIME ERR(V1 )= 0.002876 Lanczos/DInv=(606) MEM(KiB)=281865
 +    8:25|    42:58| STEP FAILED at Dt= 9.253176. RETRY at Dt= 3.429423
 +    8:29|    43:16| Step 132 Time= 1796.730 Dt= 3.429423 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 9.827e-4 MAX ERR= 0.001989 TIME ERR(V1 )= 0.007601 Lanczos/DInv=(586) MEM(KiB)=281865
 +    8:32|    43:33| STEP FAILED at Dt= 3.429423. RETRY at Dt= 1.817163
 +    8:35|    43:49| Step 133 Time= 1798.547 Dt= 1.817163 Nodes=11556 Cells=22822 DOF=103132 RMS ERR= 0.001067 MAX ERR= 0.002160 TIME ERR(V1 )= 0.006167 Lanczos/DInv=(480) MEM(KiB)=281865
 +    8:38|    44:03| Step 134 Time= 1800.364 Dt= 1.817163 Nodes=11582 Cells=22874 DOF=103366 RMS ERR= 0.001086 MAX ERR= 0.002185 TIME ERR(V1 )= 0.002879 Lanczos/DInv=(435) MEM(KiB)=282032
 +    8:41|    44:21| STEP FAILED at Dt= 2.271454. RETRY at Dt= 1.302913
 +    8:44|    44:35| Step 135 Time= 1801.667 Dt= 1.302913 Nodes=11637 Cells=22958 DOF=103783 RMS ERR= 0.001164 MAX ERR= 0.002415 TIME ERR(V1 )= 0.004004 Lanczos/DInv=(468) MEM(KiB)=282315
 +    8:47|    44:51| Step 136 Time= 1802.970 Dt= 1.302913 Nodes=11715 Cells=23091 DOF=104416 RMS ERR= 0.001071 MAX ERR= 0.002217 TIME ERR(V1 )= 0.006741 Lanczos/DInv=(561) MEM(KiB)=282755
 +    8:55|    45:34| Step 137 Time= 1804.599 Dt= 1.628642 Nodes=11761 Cells=23182 DOF=104827 RMS ERR= 9.662e-4 MAX ERR= 0.002025 TIME ERR(V1 )= 0.007280 Lanczos/DInv=(1000,492) MEM(KiB)=283042
 +    8:58|    45:50| Step 138 Time= 1806.635 Dt= 2.035802 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.646e-4 MAX ERR= 0.001994 TIME ERR(V1 )= 0.004066 Lanczos/DInv=(547) MEM(KiB)=283049
 +    9:01|    46:04| STEP FAILED at Dt= 2.544753. RETRY at Dt= 1.743918
 +    9:04|    46:18| Step 139 Time= 1808.378 Dt= 1.743918 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.648e-4 MAX ERR= 0.001994 TIME ERR(V1 )= 0.003530 Lanczos/DInv=(406) MEM(KiB)=283049
 +    9:07|    46:33| Step 140 Time= 1810.122 Dt= 1.743918 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.644e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 0.003956 Lanczos/DInv=(499) MEM(KiB)=283049
 +    9:10|    46:49| Step 141 Time= 1812.302 Dt= 2.179898 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.640e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 0.004854 Lanczos/DInv=(478) MEM(KiB)=283049
 +    9:14|    47:09| Step 142 Time= 1815.027 Dt= 2.724872 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.637e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.004928 Lanczos/DInv=(689) MEM(KiB)=283049
 +    9:17|    47:28| Step 143 Time= 1818.433 Dt= 3.406090 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.638e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.004526 Lanczos/DInv=(629) MEM(KiB)=283049
 +    9:20|    47:44| Step 144 Time= 1822.691 Dt= 4.257613 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.644e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.003616 Lanczos/DInv=(529) MEM(KiB)=283049
 +    9:23|    48:01| Step 145 Time= 1828.013 Dt= 5.322016 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.650e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.002806 Lanczos/DInv=(488) MEM(KiB)=283049
 +    9:26|    48:18| Step 146 Time= 1834.665 Dt= 6.652520 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.655e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 0.002952 Lanczos/DInv=(502) MEM(KiB)=283049
 +    9:29|    48:33| Step 147 Time= 1842.981 Dt= 8.315650 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.656e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.003687 Lanczos/DInv=(481) MEM(KiB)=283049
 +    9:33|    48:49| Step 148 Time= 1853.376 Dt= 10.39456 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.655e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.004899 Lanczos/DInv=(483) MEM(KiB)=283049
 +    9:36|    49:05| Step 149 Time= 1866.369 Dt= 12.99320 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.654e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.007908 Lanczos/DInv=(480) MEM(KiB)=283049
 +    9:39|    49:24| STEP FAILED at Dt= 16.24150. RETRY at Dt= 10.18801
 +    9:42|    49:40| Step 150 Time= 1876.557 Dt= 10.18801 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.654e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.003592 Lanczos/DInv=(488) MEM(KiB)=283049
 +    9:45|    49:58| Step 151 Time= 1886.745 Dt= 10.18801 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.653e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.003295 Lanczos/DInv=(593) MEM(KiB)=283049
 +    9:49|    50:13| Step 152 Time= 1899.480 Dt= 12.73501 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.004223 Lanczos/DInv=(500) MEM(KiB)=283049
 +    9:52|    50:32| Step 153 Time= 1913.566 Dt= 14.08603 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.003568 Lanczos/DInv=(618) MEM(KiB)=283049
 +    9:55|    50:48| Step 154 Time= 1927.272 Dt= 13.70647 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.002365 Lanczos/DInv=(489) MEM(KiB)=283049
 +    9:59|    51:06| Step 155 Time= 1940.979 Dt= 13.70647 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.001679 Lanczos/DInv=(608) MEM(KiB)=283049
 +   10:02|    51:23| Step 156 Time= 1954.685 Dt= 13.70647 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 0.001116 Lanczos/DInv=(565) MEM(KiB)=283049
 +   10:05|    51:39| Step 157 Time= 1968.848 Dt= 14.16282 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 7.868e-4 Lanczos/DInv=(533) MEM(KiB)=283052
 +   10:08|    51:55| Step 158 Time= 1983.755 Dt= 14.90682 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.630e-4 Lanczos/DInv=(539) MEM(KiB)=283052
 +   10:12|    52:12| Step 159 Time= 2000.000 Dt= 16.24507 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 4.485e-4 Lanczos/DInv=(545) MEM(KiB)=283052
 +   10:16|    52:32| Step 160 Time= 2016.018 Dt= 16.01843 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 3.320e-4 Lanczos/DInv=(653) MEM(KiB)=285506
 +   10:20|    52:50| Step 161 Time= 2033.852 Dt= 17.83376 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 3.853e-4 Lanczos/DInv=(604) MEM(KiB)=285506
 +   10:23|    53:09| Step 162 Time= 2053.503 Dt= 19.65077 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 4.211e-4 Lanczos/DInv=(692) MEM(KiB)=285506
 +   10:27|    53:29| Step 163 Time= 2075.025 Dt= 21.52238 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 4.699e-4 Lanczos/DInv=(634) MEM(KiB)=285506
 +   10:30|    53:46| Step 164 Time= 2098.426 Dt= 23.40069 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.091e-4 Lanczos/DInv=(577) MEM(KiB)=285506
 +   10:34|    54:05| Step 165 Time= 2123.735 Dt= 25.30939 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.406e-4 Lanczos/DInv=(576) MEM(KiB)=285506
 +   10:37|    54:22| Step 166 Time= 2151.003 Dt= 27.26757 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.635e-4 Lanczos/DInv=(581) MEM(KiB)=285506
 +   10:40|    54:39| Step 167 Time= 2180.302 Dt= 29.29925 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.717e-4 Lanczos/DInv=(593) MEM(KiB)=285506
 +   10:43|    54:55| Step 168 Time= 2211.756 Dt= 31.45337 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.915e-4 Lanczos/DInv=(486) MEM(KiB)=285506
 +   10:47|    55:11| Step 169 Time= 2245.449 Dt= 33.69311 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.057e-4 Lanczos/DInv=(503) MEM(KiB)=285506
 +   10:50|    55:29| Step 170 Time= 2281.487 Dt= 36.03837 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.126e-4 Lanczos/DInv=(541) MEM(KiB)=285506
 +   10:53|    55:45| Step 171 Time= 2320.006 Dt= 38.51923 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.096e-4 Lanczos/DInv=(526) MEM(KiB)=285506
 +   10:56|    56:00| Step 172 Time= 2361.190 Dt= 41.18353 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.505e-4 Lanczos/DInv=(495) MEM(KiB)=285506
 +   10:58|    56:11| Step 173 Time= 2405.044 Dt= 43.85373 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.652e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.544e-4 Lanczos/DInv=(211) MEM(KiB)=285506
 +   10:59|    56:19| Step 174 Time= 2451.723 Dt= 46.67971 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 7.435e-4 Lanczos/DInv=(115) MEM(KiB)=285506
 +   11:03|    56:38| Step 175 Time= 2501.023 Dt= 49.30014 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 7.086e-4 Lanczos/DInv=(617) MEM(KiB)=285506
 +   11:06|    56:54| Step 176 Time= 2553.244 Dt= 52.22014 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.349e-4 Lanczos/DInv=(486) MEM(KiB)=285506
 +   11:09|    57:12| Step 177 Time= 2608.933 Dt= 55.68985 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 6.764e-4 Lanczos/DInv=(552) MEM(KiB)=285506
 +   11:13|    57:33| Step 178 Time= 2668.090 Dt= 59.15707 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 8.170e-4 Lanczos/DInv=(730) MEM(KiB)=285506
 +   11:17|    57:53| Step 179 Time= 2730.215 Dt= 62.12482 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 4.807e-4 Lanczos/DInv=(674) MEM(KiB)=285506
 +   11:20|    58:11| Step 180 Time= 2797.661 Dt= 67.44527 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 2.167e-4 Lanczos/DInv=(607) MEM(KiB)=285506
 +   11:25|    58:36| Step 181 Time= 2875.129 Dt= 77.46848 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 3.483e-4 Lanczos/DInv=(980) MEM(KiB)=285506
 +   11:37|    59:36| Step 182 Time= 2961.088 Dt= 85.95873 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 2.087e-4 Lanczos/DInv=(1000,1000,205) MEM(KiB)=285506
 +   11:40|    59:55| Step 183 Time= 3000.000 Dt= 38.91223 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 7.582e-6 Lanczos/DInv=(632) MEM(KiB)=285506
 +   11:51|  1:00:49| Step 184 Time= 3099.015 Dt= 99.01507 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 1.061e-4 Lanczos/DInv=(1000,1000) MEM(KiB)=285378
 +   11:56|  1:01:14| Step 185 Time= 3219.494 Dt= 120.4785 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 4.250e-5 Lanczos/DInv=(979) MEM(KiB)=285378
 +   12:00|  1:01:40| Step 186 Time= 3370.092 Dt= 150.5981 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 2.839e-5 Lanczos/DInv=(903) MEM(KiB)=285378
 +   12:10|  1:02:27| Step 187 Time= 3558.339 Dt= 188.2476 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 2.160e-5 Lanczos/DInv=(1000,794) MEM(KiB)=285378
 +   12:15|  1:02:52| Step 188 Time= 3793.649 Dt= 235.3095 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 5.107e-6 Lanczos/DInv=(986) MEM(KiB)=285378
 +   12:26|  1:03:53| Step 189 Time= 4000.000 Dt= 206.3512 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 2.513e-6 Lanczos/DInv=(1000,1000,86) MEM(KiB)=285378
 +   12:31|  1:04:16| Step 190 Time= 4294.137 Dt= 294.1369 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 8.177e-7 Lanczos/DInv=(759) MEM(KiB)=285378
 +   12:36|  1:04:40| Step 191 Time= 4661.808 Dt= 367.6711 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 9.821e-7 Lanczos/DInv=(838) MEM(KiB)=285378
 +   12:40|  1:05:02| Step 192 Time= 5000.000 Dt= 338.1919 Nodes=11762 Cells=23184 DOF=104836 RMS ERR= 9.651e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 1.345e-7 Lanczos/DInv=(767) MEM(KiB)=285378
 +   12:40|  1:05:02| --DONE-- 10:03:40 10/19/25

 Stop Time:10:03:41 10/19/25  Elapsed Time:00:12:41
