FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:15:47 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    6:43|    34:37| Step 103 Time= 400.0000 Dt= 18.77706 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.632e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 1.152e-5 Lanczos/DInv=(697) MEM(KiB)=271248
 +    6:47|    34:54| Step 104 Time= 453.4452 Dt= 53.44525 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.630e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 1.778e-4 Lanczos/DInv=(695) MEM(KiB)=271248
 +    6:50|    35:09| Step 105 Time= 500.0000 Dt= 46.55475 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.629e-4 MAX ERR= 0.001995 TIME ERR(V1 )= 7.904e-5 Lanczos/DInv=(477) MEM(KiB)=271248
 +    6:53|    35:24| Step 106 Time= 562.3308 Dt= 62.33082 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.628e-4 MAX ERR= 0.001995 TIME ERR(V1 )= 1.644e-4 Lanczos/DInv=(532) MEM(KiB)=271248
 +    6:56|    35:36| Step 107 Time= 600.0000 Dt= 37.66918 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.628e-4 MAX ERR= 0.001994 TIME ERR(V1 )= 3.746e-5 Lanczos/DInv=(380) MEM(KiB)=271248
 +    6:59|    35:50| Step 108 Time= 673.1452 Dt= 73.14524 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.626e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 2.011e-4 Lanczos/DInv=(441) MEM(KiB)=271248
 +    7:01|    36:02| Step 109 Time= 700.0000 Dt= 26.85476 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.626e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 1.027e-5 Lanczos/DInv=(402) MEM(KiB)=271248
 +    7:04|    36:16| Step 110 Time= 800.0000 Dt= 100.0000 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.625e-4 MAX ERR= 0.001992 TIME ERR(V1 )= 3.445e-4 Lanczos/DInv=(426) MEM(KiB)=271248
 +    7:06|    36:24| Step 111 Time= 900.0000 Dt= 100.0000 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.623e-4 MAX ERR= 0.001991 TIME ERR(V1 )= 2.170e-4 Lanczos/DInv=(90) MEM(KiB)=271248
 +    7:08|    36:31| Step 112 Time= 1000.000 Dt= 100.0000 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.622e-4 MAX ERR= 0.001990 TIME ERR(V1 )= 2.018e-4 Lanczos/DInv=(83) MEM(KiB)=271248
 +    7:10|    36:40| Step 113 Time= 1084.497 Dt= 84.49652 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.621e-4 MAX ERR= 0.001989 TIME ERR(V1 )= 1.083e-4 Lanczos/DInv=(169) MEM(KiB)=271248
 +    7:11|    36:47| Step 114 Time= 1187.128 Dt= 102.6318 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.621e-4 MAX ERR= 0.001988 TIME ERR(V1 )= 1.529e-4 Lanczos/DInv=(68) MEM(KiB)=271248
 +    7:12|    36:54| Step 115 Time= 1308.272 Dt= 121.1437 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.623e-4 MAX ERR= 0.001988 TIME ERR(V1 )= 1.833e-4 Lanczos/DInv=(84) MEM(KiB)=271248
 +    7:14|    37:02| Step 116 Time= 1449.219 Dt= 140.9472 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.626e-4 MAX ERR= 0.001986 TIME ERR(V1 )= 2.217e-4 Lanczos/DInv=(128) MEM(KiB)=271248
 +    7:16|    37:11| Step 117 Time= 1610.832 Dt= 161.6125 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.632e-4 MAX ERR= 0.001985 TIME ERR(V1 )= 2.513e-4 Lanczos/DInv=(152) MEM(KiB)=271248
 +    7:19|    37:29| STEP FAILED at Dt= 183.5789. RETRY at Dt= 114.2797
 +    7:21|    37:38| Step 118 Time= 1725.111 Dt= 114.2797 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.639e-4 MAX ERR= 0.001984 TIME ERR(V1 )= 9.017e-5 Lanczos/DInv=(129) MEM(KiB)=271248
 +    7:24|    37:53| STEP FAILED at Dt= 114.2797. RETRY at Dt= 35.75737
 +    7:26|    38:01| Step 119 Time= 1760.869 Dt= 35.75737 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.642e-4 MAX ERR= 0.001983 TIME ERR(V1 )= 4.498e-6 Lanczos/DInv=(115) MEM(KiB)=271248
 +    7:29|    38:18| STEP FAILED at Dt= 35.75737. RETRY at Dt= 18.45698
 +    7:32|    38:33| Step 120 Time= 1779.326 Dt= 18.45698 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.644e-4 MAX ERR= 0.001983 TIME ERR(V1 )= 3.649e-6 Lanczos/DInv=(522) MEM(KiB)=271250
 +    7:35|    38:49| STEP FAILED at Dt= 18.45698. RETRY at Dt= 8.711651
 +    7:38|    39:08| Step 121 Time= 1788.037 Dt= 8.711651 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.654e-4 MAX ERR= 0.001986 TIME ERR(V1 )= 2.288e-4 Lanczos/DInv=(584) MEM(KiB)=271250
 +    7:41|    39:24| STEP FAILED at Dt= 8.711651. RETRY at Dt= 4.764031
 +    7:49|    40:07| Step 122 Time= 1792.801 Dt= 4.764031 Nodes=10970 Cells=21768 DOF=98212 RMS ERR= 7.735e-4 MAX ERR= 0.002006 TIME ERR(V1 )= 1.921e-4 Lanczos/DInv=(1000,580) MEM(KiB)=271250
 +    7:52|    40:22| STEP FAILED at Dt= 4.764031. RETRY at Dt= 2.645718
 +    7:55|    40:38| Step 123 Time= 1795.447 Dt= 2.645718 Nodes=10971 Cells=21770 DOF=98221 RMS ERR= 7.868e-4 MAX ERR= 0.002059 TIME ERR(V1 )= 0.003832 Lanczos/DInv=(587) MEM(KiB)=271256
 +    7:58|    40:53| STEP FAILED at Dt= 2.645718. RETRY at Dt= 1.741155
 +    8:01|    41:11| Step 124 Time= 1797.188 Dt= 1.741155 Nodes=10972 Cells=21772 DOF=98230 RMS ERR= 8.089e-4 MAX ERR= 0.002008 TIME ERR(V1 )= 0.003744 Lanczos/DInv=(635) MEM(KiB)=271262
 +    8:04|    41:26| Step 125 Time= 1798.929 Dt= 1.741155 Nodes=10973 Cells=21774 DOF=98239 RMS ERR= 8.718e-4 MAX ERR= 0.002129 TIME ERR(V1 )= 0.004091 Lanczos/DInv=(525) MEM(KiB)=271269
 +    8:07|    41:41| Step 126 Time= 1801.106 Dt= 2.176444 Nodes=10976 Cells=21780 DOF=98266 RMS ERR= 9.571e-4 MAX ERR= 0.002279 TIME ERR(V1 )= 0.003222 Lanczos/DInv=(521) MEM(KiB)=271289
 +    8:10|    41:56| STEP FAILED at Dt= 2.720555. RETRY at Dt= 1.307288
 +    8:13|    42:12| Step 127 Time= 1802.413 Dt= 1.307288 Nodes=10990 Cells=21805 DOF=98383 RMS ERR= 9.593e-4 MAX ERR= 0.002416 TIME ERR(V1 )= 0.005573 Lanczos/DInv=(508) MEM(KiB)=273164
 +    8:16|    42:29| Step 128 Time= 1803.720 Dt= 1.307288 Nodes=11002 Cells=21828 DOF=98488 RMS ERR= 8.872e-4 MAX ERR= 0.002175 TIME ERR(V1 )= 0.006566 Lanczos/DInv=(617) MEM(KiB)=273238
 +    8:19|    42:44| Step 129 Time= 1805.354 Dt= 1.634110 Nodes=11005 Cells=21834 DOF=98515 RMS ERR= 8.709e-4 MAX ERR= 0.002019 TIME ERR(V1 )= 0.004402 Lanczos/DInv=(521) MEM(KiB)=273257
 +    8:22|    43:00| Step 130 Time= 1807.397 Dt= 2.042638 Nodes=11006 Cells=21836 DOF=98524 RMS ERR= 8.698e-4 MAX ERR= 0.002003 TIME ERR(V1 )= 0.002697 Lanczos/DInv=(559) MEM(KiB)=273263
 +    8:25|    43:13| STEP FAILED at Dt= 2.553297. RETRY at Dt= 1.723265
 +    8:28|    43:27| Step 131 Time= 1809.120 Dt= 1.723265 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.687e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 0.003693 Lanczos/DInv=(494) MEM(KiB)=273269
 +    8:31|    43:42| Step 132 Time= 1810.844 Dt= 1.723265 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.675e-4 MAX ERR= 0.001993 TIME ERR(V1 )= 0.003388 Lanczos/DInv=(544) MEM(KiB)=273269
 +    8:38|    44:21| Step 133 Time= 1812.998 Dt= 2.154081 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.672e-4 MAX ERR= 0.001995 TIME ERR(V1 )= 6.462e-4 Lanczos/DInv=(1000,564) MEM(KiB)=273269
 +    8:46|    45:01| Step 134 Time= 1815.690 Dt= 2.692601 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.674e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 0.001985 Lanczos/DInv=(1000,629) MEM(KiB)=273269
 +    8:49|    45:16| Step 135 Time= 1819.056 Dt= 3.365752 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.681e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 0.003242 Lanczos/DInv=(543) MEM(KiB)=273269
 +    8:52|    45:33| Step 136 Time= 1823.263 Dt= 4.207189 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.671e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 0.002605 Lanczos/DInv=(622) MEM(KiB)=273269
 +    8:55|    45:48| Step 137 Time= 1828.522 Dt= 5.258987 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.676e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 0.002125 Lanczos/DInv=(512) MEM(KiB)=273269
 +    8:59|    46:07| Step 138 Time= 1835.096 Dt= 6.573734 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.682e-4 MAX ERR= 0.001995 TIME ERR(V1 )= 0.002309 Lanczos/DInv=(739) MEM(KiB)=273269
 +    9:02|    46:21| Step 139 Time= 1843.313 Dt= 8.217167 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.690e-4 MAX ERR= 0.001996 TIME ERR(V1 )= 0.002812 Lanczos/DInv=(469) MEM(KiB)=273269
 +    9:05|    46:36| Step 140 Time= 1853.585 Dt= 10.27146 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.694e-4 MAX ERR= 0.001997 TIME ERR(V1 )= 0.003703 Lanczos/DInv=(486) MEM(KiB)=273269
 +    9:07|    46:50| Step 141 Time= 1866.424 Dt= 12.83932 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.698e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.006072 Lanczos/DInv=(483) MEM(KiB)=273269
 +    9:10|    47:05| Step 142 Time= 1879.263 Dt= 12.83932 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.700e-4 MAX ERR= 0.001999 TIME ERR(V1 )= 0.005446 Lanczos/DInv=(583) MEM(KiB)=273269
 +    9:14|    47:24| Step 143 Time= 1891.365 Dt= 12.10158 Nodes=11007 Cells=21838 DOF=98533 RMS ERR= 8.703e-4 MAX ERR= 0.002002 TIME ERR(V1 )= 0.004017 Lanczos/DInv=(676) MEM(KiB)=273269
 +    9:18|    47:43| Step 144 Time= 1903.079 Dt= 11.71439 Nodes=11008 Cells=21839 DOF=98539 RMS ERR= 8.743e-4 MAX ERR= 0.002017 TIME ERR(V1 )= 0.002812 Lanczos/DInv=(729) MEM(KiB)=273273
 +    9:21|    48:01| Step 145 Time= 1914.794 Dt= 11.71439 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.654e-4 MAX ERR= 0.001999 TIME ERR(V1 )= 0.002023 Lanczos/DInv=(676) MEM(KiB)=273287
 +    9:25|    48:19| Step 146 Time= 1926.508 Dt= 11.71439 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.655e-4 MAX ERR= 0.001998 TIME ERR(V1 )= 0.001521 Lanczos/DInv=(682) MEM(KiB)=273287
 +    9:28|    48:37| Step 147 Time= 1938.222 Dt= 11.71439 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.659e-4 MAX ERR= 0.001999 TIME ERR(V1 )= 0.001035 Lanczos/DInv=(648) MEM(KiB)=273287
 +    9:32|    48:55| Step 148 Time= 1950.387 Dt= 12.16421 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.661e-4 MAX ERR= 0.002000 TIME ERR(V1 )= 8.629e-4 Lanczos/DInv=(674) MEM(KiB)=273287
 +    9:35|    49:14| Step 149 Time= 1963.120 Dt= 12.73317 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.662e-4 MAX ERR= 0.002000 TIME ERR(V1 )= 6.513e-4 Lanczos/DInv=(678) MEM(KiB)=273287
 +    9:39|    49:33| Step 150 Time= 1976.678 Dt= 13.55774 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.662e-4 MAX ERR= 0.002000 TIME ERR(V1 )= 5.489e-4 Lanczos/DInv=(690) MEM(KiB)=273287
 +    9:42|    49:49| Step 151 Time= 1991.270 Dt= 14.59251 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.662e-4 MAX ERR= 0.002000 TIME ERR(V1 )= 4.762e-4 Lanczos/DInv=(566) MEM(KiB)=273287
 +    9:45|    50:06| Step 152 Time= 2000.000 Dt= 8.729979 Nodes=11010 Cells=21843 DOF=98557 RMS ERR= 8.662e-4 MAX ERR= 0.002000 TIME ERR(V1 )= 9.356e-5 Lanczos/DInv=(667) MEM(KiB)=273287
 +    9:50|    50:28| Step 153 Time= 2015.852 Dt= 15.85210 Nodes=11011 Cells=21845 DOF=98566 RMS ERR= 8.621e-4 MAX ERR= 0.002004 TIME ERR(V1 )= 9.848e-4 Lanczos/DInv=(808) MEM(KiB)=271245
 +    9:58|    51:10| Step 154 Time= 2032.319 Dt= 16.46643 Nodes=11012 Cells=21846 DOF=98572 RMS ERR= 8.670e-4 MAX ERR= 0.002031 TIME ERR(V1 )= 0.001665 Lanczos/DInv=(1000,697) MEM(KiB)=271250
 +   10:02|    51:31| Step 155 Time= 2048.785 Dt= 16.46643 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001980 TIME ERR(V1 )= 8.943e-4 Lanczos/DInv=(856) MEM(KiB)=271263
 +   10:06|    51:52| Step 156 Time= 2066.109 Dt= 17.32385 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 0.001720 Lanczos/DInv=(802) MEM(KiB)=271263
 +   10:10|    52:12| Step 157 Time= 2083.433 Dt= 17.32385 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.789e-4 Lanczos/DInv=(778) MEM(KiB)=271266
 +   10:14|    52:30| Step 158 Time= 2102.122 Dt= 18.68937 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 2.321e-4 Lanczos/DInv=(676) MEM(KiB)=271266
 +   10:17|    52:47| Step 159 Time= 2123.478 Dt= 21.35577 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 1.279e-4 Lanczos/DInv=(664) MEM(KiB)=271266
 +   10:21|    53:06| Step 160 Time= 2149.056 Dt= 25.57784 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 1.747e-4 Lanczos/DInv=(718) MEM(KiB)=271266
 +   10:24|    53:24| Step 161 Time= 2178.927 Dt= 29.87171 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 2.261e-4 Lanczos/DInv=(692) MEM(KiB)=271266
 +   10:27|    53:39| Step 162 Time= 2213.128 Dt= 34.20085 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 2.871e-4 Lanczos/DInv=(558) MEM(KiB)=271266
 +   10:31|    53:57| Step 163 Time= 2251.602 Dt= 38.47359 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 3.306e-4 Lanczos/DInv=(660) MEM(KiB)=271266
 +   10:34|    54:17| Step 164 Time= 2294.448 Dt= 42.84623 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 3.992e-4 Lanczos/DInv=(685) MEM(KiB)=271266
 +   10:37|    54:34| Step 165 Time= 2341.545 Dt= 47.09739 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 4.435e-4 Lanczos/DInv=(591) MEM(KiB)=271266
 +   10:40|    54:50| Step 166 Time= 2392.950 Dt= 51.40425 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.058e-4 Lanczos/DInv=(539) MEM(KiB)=271266
 +   10:42|    55:00| Step 167 Time= 2448.570 Dt= 55.62075 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.375e-4 Lanczos/DInv=(216) MEM(KiB)=271266
 +   10:45|    55:14| Step 168 Time= 2508.517 Dt= 59.94662 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.473e-4 Lanczos/DInv=(438) MEM(KiB)=271266
 +   10:47|    55:24| Step 169 Time= 2573.051 Dt= 64.53424 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.764e-4 Lanczos/DInv=(274) MEM(KiB)=271266
 +   10:49|    55:33| Step 170 Time= 2642.294 Dt= 69.24321 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.891e-4 Lanczos/DInv=(183) MEM(KiB)=271266
 +   10:51|    55:45| Step 171 Time= 2716.488 Dt= 74.19319 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 6.111e-4 Lanczos/DInv=(367) MEM(KiB)=271266
 +   10:54|    55:58| Step 172 Time= 2795.800 Dt= 79.31246 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 6.248e-4 Lanczos/DInv=(435) MEM(KiB)=271266
 +   10:56|    56:09| Step 173 Time= 2880.468 Dt= 84.66778 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 6.224e-4 Lanczos/DInv=(294) MEM(KiB)=271266
 +   10:58|    56:18| Step 174 Time= 2970.874 Dt= 90.40630 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 6.406e-4 Lanczos/DInv=(193) MEM(KiB)=271266
 +   10:59|    56:27| Step 175 Time= 3000.000 Dt= 29.12579 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 2.993e-5 Lanczos/DInv=(142) MEM(KiB)=271266
 +   11:01|    56:35| Step 176 Time= 3096.359 Dt= 96.35937 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 7.664e-4 Lanczos/DInv=(90) MEM(KiB)=271601
 +   11:03|    56:43| Step 177 Time= 3197.941 Dt= 101.5818 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 5.521e-4 Lanczos/DInv=(185) MEM(KiB)=271601
 +   11:04|    56:51| Step 178 Time= 3307.234 Dt= 109.2933 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001981 TIME ERR(V1 )= 6.647e-4 Lanczos/DInv=(142) MEM(KiB)=271601
 +   11:06|    56:58| Step 179 Time= 3423.458 Dt= 116.2239 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001980 TIME ERR(V1 )= 7.104e-4 Lanczos/DInv=(76) MEM(KiB)=271601
 +   11:07|    57:06| Step 180 Time= 3546.547 Dt= 123.0886 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001980 TIME ERR(V1 )= 7.177e-4 Lanczos/DInv=(118) MEM(KiB)=271601
 +   11:09|    57:13| Step 181 Time= 3676.825 Dt= 130.2780 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.573e-4 MAX ERR= 0.001979 TIME ERR(V1 )= 7.857e-4 Lanczos/DInv=(105) MEM(KiB)=271601
 +   11:11|    57:25| Step 182 Time= 3813.959 Dt= 137.1336 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 6.726e-4 Lanczos/DInv=(395) MEM(KiB)=271601
 +   11:13|    57:33| Step 183 Time= 3959.681 Dt= 145.7225 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 6.609e-4 Lanczos/DInv=(160) MEM(KiB)=271601
 +   11:15|    57:44| Step 184 Time= 4000.000 Dt= 40.31892 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.572e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 2.071e-5 Lanczos/DInv=(340) MEM(KiB)=271601
 +   11:18|    57:57| Step 185 Time= 4155.018 Dt= 155.0183 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 8.696e-4 Lanczos/DInv=(399) MEM(KiB)=271601
 +   11:20|    58:06| Step 186 Time= 4317.214 Dt= 162.1952 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 5.983e-4 Lanczos/DInv=(206) MEM(KiB)=271601
 +   11:22|    58:19| Step 187 Time= 4490.832 Dt= 173.6182 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 4.043e-4 Lanczos/DInv=(379) MEM(KiB)=271601
 +   11:24|    58:31| Step 188 Time= 4681.512 Dt= 190.6806 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 1.787e-4 Lanczos/DInv=(319) MEM(KiB)=271601
 +   11:27|    58:43| Step 189 Time= 4903.811 Dt= 222.2990 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 2.516e-4 Lanczos/DInv=(360) MEM(KiB)=271601
 +   11:28|    58:52| Step 190 Time= 5000.000 Dt= 96.18870 Nodes=11014 Cells=21850 DOF=98590 RMS ERR= 8.571e-4 MAX ERR= 0.001978 TIME ERR(V1 )= 2.311e-5 Lanczos/DInv=(128) MEM(KiB)=271601
 +   11:29|    58:52| --DONE-- 10:27:16 10/19/25

 Stop Time:10:27:16 10/19/25  Elapsed Time:00:11:29
