FlexPDE Version 8.01n/W64  12:40:33 Mar  4 2025  Time:10:35:22 10/19/25  Microsoft Windows [Version 10.0.26100.6584]
Format:
 +   wall | charged | 
 +    3:38|    13:41| Step 102 Time= 1208.828 Dt= 116.0154 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.547e-5 MAX ERR= 4.333e-5 TIME ERR(V1 )= 5.519e-5 Orthomin/ILU=(112) MEM(KiB)=264713
 +    3:40|    13:49| Step 103 Time= 1353.847 Dt= 145.0193 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.539e-5 MAX ERR= 4.294e-5 TIME ERR(V1 )= 6.803e-5 Orthomin/ILU=(112) MEM(KiB)=264713
 +    3:42|    13:56| Step 104 Time= 1535.121 Dt= 181.2741 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.531e-5 MAX ERR= 4.252e-5 TIME ERR(V1 )= 9.008e-5 Orthomin/ILU=(111) MEM(KiB)=264713
 +    3:44|    14:03| Step 105 Time= 1761.714 Dt= 226.5927 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.522e-5 MAX ERR= 4.208e-5 TIME ERR(V1 )= 1.199e-4 Orthomin/ILU=(111) MEM(KiB)=264713
 +    3:46|    14:10| STEP FAILED at Dt= 238.2861. RETRY at Dt= 71.47174
 +    3:48|    14:18| STEP FAILED at Dt= 71.47174. RETRY at Dt= 26.63069
 +    3:51|    14:25| Step 106 Time= 1788.345 Dt= 26.63069 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.520e-5 MAX ERR= 4.212e-5 TIME ERR(V1 )= 1.183e-4 Orthomin/ILU=(113) MEM(KiB)=264713
 +    3:52|    14:32| STEP FAILED at Dt= 26.63069. RETRY at Dt= 8.621769
 +    3:54|    14:38| STEP FAILED at Dt= 8.621769. RETRY at Dt= 5.363530
 +    3:56|    14:46| Step 107 Time= 1793.708 Dt= 5.363530 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.503e-5 MAX ERR= 4.296e-5 TIME ERR(V1 )= 0.001796 Orthomin/ILU=(86) MEM(KiB)=264713
 +    3:58|    14:53| STEP FAILED at Dt= 5.363530. RETRY at Dt= 2.514212
 +    4:00|    14:59| Step 108 Time= 1796.222 Dt= 2.514212 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.457e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.005208 Orthomin/ILU=(82) MEM(KiB)=264713
 +    4:01|    15:05| STEP FAILED at Dt= 2.514212. RETRY at Dt= 1.602335
 +    4:03|    15:12| Step 109 Time= 1797.825 Dt= 1.602335 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.397e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.004146 Orthomin/ILU=(70) MEM(KiB)=264713
 +    4:05|    15:18| Step 110 Time= 1799.427 Dt= 1.602335 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.350e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.003004 Orthomin/ILU=(69) MEM(KiB)=264713
 +    4:06|    15:25| Step 111 Time= 1801.430 Dt= 2.002918 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.331e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.006610 Orthomin/ILU=(83) MEM(KiB)=264713
 +    4:08|    15:31| STEP FAILED at Dt= 2.503648. RETRY at Dt= 1.225628
 +    4:10|    15:38| Step 112 Time= 1802.656 Dt= 1.225628 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.329e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.005694 Orthomin/ILU=(81) MEM(KiB)=264713
 +    4:12|    15:44| Step 113 Time= 1803.881 Dt= 1.225628 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.328e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.005533 Orthomin/ILU=(78) MEM(KiB)=264713
 +    4:14|    15:51| Step 114 Time= 1805.413 Dt= 1.532035 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.327e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.003520 Orthomin/ILU=(76) MEM(KiB)=264713
 +    4:15|    15:57| Step 115 Time= 1807.328 Dt= 1.915044 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.327e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.002700 Orthomin/ILU=(80) MEM(KiB)=264713
 +    4:17|    16:04| STEP FAILED at Dt= 2.393805. RETRY at Dt= 1.653594
 +    4:19|    16:10| Step 116 Time= 1808.982 Dt= 1.653594 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.327e-5 MAX ERR= 4.396e-5 TIME ERR(V1 )= 0.003551 Orthomin/ILU=(83) MEM(KiB)=264713
 +    4:21|    16:17| Step 117 Time= 1810.635 Dt= 1.653594 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.327e-5 MAX ERR= 4.395e-5 TIME ERR(V1 )= 0.003278 Orthomin/ILU=(82) MEM(KiB)=264713
 +    4:22|    16:23| Step 118 Time= 1812.702 Dt= 2.066992 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.327e-5 MAX ERR= 4.395e-5 TIME ERR(V1 )= 0.003757 Orthomin/ILU=(82) MEM(KiB)=264713
 +    4:24|    16:30| Step 119 Time= 1815.286 Dt= 2.583741 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.395e-5 TIME ERR(V1 )= 0.003712 Orthomin/ILU=(84) MEM(KiB)=264713
 +    4:26|    16:38| Step 120 Time= 1818.516 Dt= 3.229676 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.395e-5 TIME ERR(V1 )= 0.003449 Orthomin/ILU=(91) MEM(KiB)=264715
 +    4:28|    16:44| Step 121 Time= 1822.553 Dt= 4.037095 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.395e-5 TIME ERR(V1 )= 0.002865 Orthomin/ILU=(94) MEM(KiB)=264715
 +    4:30|    16:52| Step 122 Time= 1827.599 Dt= 5.046368 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.394e-5 TIME ERR(V1 )= 0.002327 Orthomin/ILU=(97) MEM(KiB)=264715
 +    4:32|    16:59| Step 123 Time= 1833.907 Dt= 6.307960 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.394e-5 TIME ERR(V1 )= 0.002430 Orthomin/ILU=(99) MEM(KiB)=264715
 +    4:34|    17:06| Step 124 Time= 1841.792 Dt= 7.884950 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.393e-5 TIME ERR(V1 )= 0.002987 Orthomin/ILU=(101) MEM(KiB)=264715
 +    4:36|    17:14| Step 125 Time= 1851.648 Dt= 9.856188 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.393e-5 TIME ERR(V1 )= 0.003899 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:38|    17:21| Step 126 Time= 1863.969 Dt= 12.32023 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.392e-5 TIME ERR(V1 )= 0.006421 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:40|    17:29| STEP FAILED at Dt= 15.40029. RETRY at Dt= 10.01198
 +    4:42|    17:36| Step 127 Time= 1873.981 Dt= 10.01198 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.326e-5 MAX ERR= 4.391e-5 TIME ERR(V1 )= 0.003357 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:44|    17:43| Step 128 Time= 1883.993 Dt= 10.01198 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.391e-5 TIME ERR(V1 )= 0.003189 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:46|    17:50| Step 129 Time= 1896.508 Dt= 12.51497 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.390e-5 TIME ERR(V1 )= 0.004411 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:48|    17:57| Step 130 Time= 1909.939 Dt= 13.43105 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.389e-5 TIME ERR(V1 )= 0.003871 Orthomin/ILU=(102) MEM(KiB)=264715
 +    4:50|    18:04| Step 131 Time= 1922.961 Dt= 13.02225 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.388e-5 TIME ERR(V1 )= 0.002816 Orthomin/ILU=(103) MEM(KiB)=264715
 +    4:52|    18:11| Step 132 Time= 1935.983 Dt= 13.02225 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.388e-5 TIME ERR(V1 )= 0.002187 Orthomin/ILU=(103) MEM(KiB)=264715
 +    4:54|    18:18| Step 133 Time= 1949.005 Dt= 13.02225 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.325e-5 MAX ERR= 4.387e-5 TIME ERR(V1 )= 0.001602 Orthomin/ILU=(104) MEM(KiB)=264715
 +    4:56|    18:26| Step 134 Time= 1962.028 Dt= 13.02225 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.386e-5 TIME ERR(V1 )= 0.001162 Orthomin/ILU=(104) MEM(KiB)=264715
 +    4:58|    18:33| Step 135 Time= 1975.402 Dt= 13.37393 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.385e-5 TIME ERR(V1 )= 9.020e-4 Orthomin/ILU=(104) MEM(KiB)=264715
 +    5:00|    18:40| Step 136 Time= 1989.365 Dt= 13.96315 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.385e-5 TIME ERR(V1 )= 7.287e-4 Orthomin/ILU=(105) MEM(KiB)=264715
 +    5:02|    18:48| Step 137 Time= 2000.000 Dt= 10.63532 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.384e-5 TIME ERR(V1 )= 2.660e-4 Orthomin/ILU=(104) MEM(KiB)=264715
 +    5:04|    18:55| Step 138 Time= 2014.765 Dt= 14.76496 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.383e-5 TIME ERR(V1 )= 5.055e-4 Orthomin/ILU=(105) MEM(KiB)=261259
 +    5:06|    19:03| Step 139 Time= 2030.742 Dt= 15.97667 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.324e-5 MAX ERR= 4.382e-5 TIME ERR(V1 )= 4.027e-4 Orthomin/ILU=(106) MEM(KiB)=261259
 +    5:08|    19:10| Step 140 Time= 2048.293 Dt= 17.55148 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.323e-5 MAX ERR= 4.381e-5 TIME ERR(V1 )= 4.132e-4 Orthomin/ILU=(106) MEM(KiB)=261259
 +    5:10|    19:17| Step 141 Time= 2067.541 Dt= 19.24798 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.323e-5 MAX ERR= 4.380e-5 TIME ERR(V1 )= 4.136e-4 Orthomin/ILU=(106) MEM(KiB)=261259
 +    5:12|    19:24| Step 142 Time= 2088.648 Dt= 21.10693 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.323e-5 MAX ERR= 4.379e-5 TIME ERR(V1 )= 4.131e-4 Orthomin/ILU=(107) MEM(KiB)=261259
 +    5:14|    19:31| Step 143 Time= 2111.795 Dt= 23.14747 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.323e-5 MAX ERR= 4.378e-5 TIME ERR(V1 )= 4.125e-4 Orthomin/ILU=(107) MEM(KiB)=261259
 +    5:16|    19:39| Step 144 Time= 2137.183 Dt= 25.38759 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.322e-5 MAX ERR= 4.377e-5 TIME ERR(V1 )= 4.133e-4 Orthomin/ILU=(107) MEM(KiB)=261259
 +    5:18|    19:46| Step 145 Time= 2165.024 Dt= 27.84109 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.322e-5 MAX ERR= 4.375e-5 TIME ERR(V1 )= 4.162e-4 Orthomin/ILU=(107) MEM(KiB)=261259
 +    5:20|    19:52| Step 146 Time= 2195.541 Dt= 30.51713 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.322e-5 MAX ERR= 4.374e-5 TIME ERR(V1 )= 4.216e-4 Orthomin/ILU=(108) MEM(KiB)=261259
 +    5:22|    20:00| Step 147 Time= 2228.962 Dt= 33.42115 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.322e-5 MAX ERR= 4.372e-5 TIME ERR(V1 )= 4.294e-4 Orthomin/ILU=(109) MEM(KiB)=261259
 +    5:24|    20:07| Step 148 Time= 2265.519 Dt= 36.55647 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.321e-5 MAX ERR= 4.371e-5 TIME ERR(V1 )= 4.391e-4 Orthomin/ILU=(110) MEM(KiB)=261259
 +    5:26|    20:15| Step 149 Time= 2305.445 Dt= 39.92630 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.321e-5 MAX ERR= 4.369e-5 TIME ERR(V1 )= 4.500e-4 Orthomin/ILU=(110) MEM(KiB)=261259
 +    5:28|    20:21| Step 150 Time= 2348.981 Dt= 43.53562 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.321e-5 MAX ERR= 4.367e-5 TIME ERR(V1 )= 4.614e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:30|    20:29| Step 151 Time= 2396.373 Dt= 47.39230 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.320e-5 MAX ERR= 4.365e-5 TIME ERR(V1 )= 4.728e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:32|    20:36| Step 152 Time= 2447.880 Dt= 51.50734 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.320e-5 MAX ERR= 4.363e-5 TIME ERR(V1 )= 4.838e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:34|    20:43| Step 153 Time= 2503.776 Dt= 55.89514 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.319e-5 MAX ERR= 4.361e-5 TIME ERR(V1 )= 4.941e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:36|    20:50| Step 154 Time= 2564.348 Dt= 60.57249 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.319e-5 MAX ERR= 4.359e-5 TIME ERR(V1 )= 5.037e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:39|    20:57| Step 155 Time= 2629.907 Dt= 65.55859 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.318e-5 MAX ERR= 4.356e-5 TIME ERR(V1 )= 5.126e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:41|    21:05| Step 156 Time= 2700.781 Dt= 70.87439 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.318e-5 MAX ERR= 4.354e-5 TIME ERR(V1 )= 5.208e-4 Orthomin/ILU=(111) MEM(KiB)=261259
 +    5:43|    21:12| Step 157 Time= 2777.324 Dt= 76.54251 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.317e-5 MAX ERR= 4.352e-5 TIME ERR(V1 )= 5.283e-4 Orthomin/ILU=(111) MEM(KiB)=261261
 +    5:45|    21:18| Step 158 Time= 2859.911 Dt= 82.58729 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.317e-5 MAX ERR= 4.349e-5 TIME ERR(V1 )= 5.352e-4 Orthomin/ILU=(111) MEM(KiB)=261261
 +    5:47|    21:26| Step 159 Time= 2948.946 Dt= 89.03498 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.316e-5 MAX ERR= 4.347e-5 TIME ERR(V1 )= 5.415e-4 Orthomin/ILU=(112) MEM(KiB)=261261
 +    5:49|    21:33| Step 160 Time= 3000.000 Dt= 51.05412 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.316e-5 MAX ERR= 4.345e-5 TIME ERR(V1 )= 1.052e-4 Orthomin/ILU=(111) MEM(KiB)=261261
 +    5:51|    21:41| Step 161 Time= 3095.914 Dt= 95.91393 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.316e-5 MAX ERR= 4.343e-5 TIME ERR(V1 )= 5.285e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    5:53|    21:48| Step 162 Time= 3199.401 Dt= 103.4867 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.315e-5 MAX ERR= 4.340e-5 TIME ERR(V1 )= 4.177e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    5:55|    21:55| Step 163 Time= 3312.807 Dt= 113.4061 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.315e-5 MAX ERR= 4.338e-5 TIME ERR(V1 )= 4.938e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    5:57|    22:02| Step 164 Time= 3435.707 Dt= 122.9007 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.314e-5 MAX ERR= 4.335e-5 TIME ERR(V1 )= 5.307e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    6:00|    22:10| Step 165 Time= 3568.275 Dt= 132.5679 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.314e-5 MAX ERR= 4.333e-5 TIME ERR(V1 )= 5.526e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    6:02|    22:17| Step 166 Time= 3710.900 Dt= 142.6248 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.313e-5 MAX ERR= 4.330e-5 TIME ERR(V1 )= 5.642e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    6:04|    22:26| Step 167 Time= 3864.140 Dt= 153.2398 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.313e-5 MAX ERR= 4.327e-5 TIME ERR(V1 )= 5.698e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    6:06|    22:34| Step 168 Time= 4000.000 Dt= 135.8601 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.313e-5 MAX ERR= 4.325e-5 TIME ERR(V1 )= 3.476e-4 Orthomin/ILU=(112) MEM(KiB)=261005
 +    6:08|    22:41| Step 169 Time= 4164.541 Dt= 164.5409 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.312e-5 MAX ERR= 4.323e-5 TIME ERR(V1 )= 4.974e-4 Orthomin/ILU=(112) MEM(KiB)=261389
 +    6:10|    22:49| Step 170 Time= 4342.774 Dt= 178.2329 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.312e-5 MAX ERR= 4.321e-5 TIME ERR(V1 )= 4.747e-4 Orthomin/ILU=(111) MEM(KiB)=261389
 +    6:12|    22:56| Step 171 Time= 4536.430 Dt= 193.6562 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.311e-5 MAX ERR= 4.318e-5 TIME ERR(V1 )= 5.016e-4 Orthomin/ILU=(111) MEM(KiB)=261389
 +    6:14|    23:03| Step 172 Time= 4746.085 Dt= 209.6547 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.311e-5 MAX ERR= 4.316e-5 TIME ERR(V1 )= 5.196e-4 Orthomin/ILU=(111) MEM(KiB)=261389
 +    6:16|    23:11| Step 173 Time= 5000.000 Dt= 253.9153 Nodes=10583 Cells=21084 DOF=94999 RMS ERR= 1.310e-5 MAX ERR= 4.313e-5 TIME ERR(V1 )= 7.160e-4 Orthomin/ILU=(111) MEM(KiB)=261389
 +    6:17|    23:11| --DONE-- 10:41:39 10/19/25

 Stop Time:10:41:39 10/19/25  Elapsed Time:00:06:17
